id,tenantId,empTitle,empLength,state,homeownership,annualIncome,verifiedIncome,debtToIncome,createdAt,updatedAt
646f1222-0267-4361-8997-1440333ccec7,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,welder,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
f61edc3f-318f-48f4-9b89-e47dfe1f8e36,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,director of academic success center,3,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
d89ef155-ce37-4cf8-afd6-cab0f8cfc2aa,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,nan,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
f79d5de8-f1ae-4ca1-b25c-e2bfe69941b0,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,management analyst,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
a45056b7-29b5-4079-8b7f-ea53f0ae1860,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,director of operations,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
a5e84490-3afc-4e21-8fd2-b3bbb02b11c1,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,underwriters assistant,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
38d06d35-60a2-448a-9a6b-bdf7d31bd0d7,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,human resources,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
e12ac506-2529-482f-b370-af9c4f6aaf2e,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,owner,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
5054df78-a1dd-439a-94b4-dcb6cc0c7a87,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,realtor,3,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
e255efec-c9f2-4392-a20f-dad29638fa18,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,recruiter,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
13dafb81-92bb-456f-9970-48e9ad05c765,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,supervisor,8,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
18b9dd98-da99-478a-b9e6-36e18f8ccff9,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,concierge,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
ae126f95-9c45-4e5f-80d8-94617191b827,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,physician,6,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
6fd2c474-f393-405a-834e-18aee853f0c3,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,retail associat,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
5cd57f12-cdd1-414f-89c0-137ee1ae6da5,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,ct scan technologist,9,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
18471c17-dbca-4c48-8cae-58fcf8cfb20a,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,warehouse,5,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
ae12e25c-56cb-4523-9d36-604fd5bae956,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,project manager ,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
72ebe2fe-3ef7-4ed4-8510-c493205395e5,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,payroll secretary,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
ddcc3ecb-ebfc-4ae2-8d2c-c6ac271a0191,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,medical records,8,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
616d3017-23e4-496f-99a7-a1aa566037b9,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,assessment clerk,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
9d847fcd-2fa3-4692-970c-0d1f347ed504,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,program director,3,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
d93a99ce-4258-4506-8488-0927b442ff5f,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,superintendent ,7,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
d31acbc2-be49-4ffe-a206-0069a15381a1,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,owner,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
6e096fa4-3d27-404b-b8a2-9d94d7cbfc6f,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,advanced individual training instructor,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
0798690f-439b-47a2-ad91-8d684c7bca8f,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,referee ,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
43e6578a-728a-4bd6-b25b-9f9d90239bcb,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,bartender/server,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
f846a218-fc26-4960-8cc5-b27980a4e41b,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,professor,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
14d64eaf-1fb2-420f-ba6e-e901a22b9983,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,nan,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
8b97dfff-949e-4bfd-af08-fc519e6bb3f3,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,electrician,1,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
9c3e7eed-822a-4756-a09b-8f34cce492b0,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,nursing supervisor ,1,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
051648c9-6d63-4956-b77a-11847ac9bd42,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,mechanic,8,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
a8c54ef7-1193-439b-8e9c-aa2383f2de1f,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,nan,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
2d0c2aff-78b9-4d76-9c16-83533974b7db,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,sales  ,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
14d4e278-ffde-47c7-8831-70b176dee55b,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,manager,3,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
e9c37bf4-9e05-4947-ad08-16d872dbb5fe,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,international shipping agent,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
e67700c4-0128-4d55-92c9-31a29f43238b,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,accounting assistant,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
774b5829-c70b-44e6-b696-1d7b515db35d,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,credit analyst,9,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
469013a5-c6d7-44f0-bccc-9ce38e22cbb2,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,new accounts rep ,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
b264c42c-57f4-43ae-8dae-21b51889adc8,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,sergeant ,3,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
d988f916-36d0-4a6c-be40-8a2e28595f33,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,nurse,1,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
13ee119e-59d8-46f4-b678-adfcc963ccfc,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,senior superintendent ,6,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
69b2b063-3541-433d-bd29-237c5a74391e,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,sr project manager,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
9e4d2172-5573-4478-bad1-42562d888a57,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,quality engineer ,1,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
4d1b2ba1-ba40-4bc0-8d00-86c11d46a155,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,customer service representative,1,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
b5af5c9b-b409-440d-9ba1-387faddffb4e,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,truck foremen,6,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
3702c641-6c04-4e24-a02d-5ee9e4f773e1,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,data coordinator,6,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
02841d1a-228c-407e-ac98-a80163424fc2,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,strategic account manager,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
0bc47a1c-1227-428f-a3f9-bcb6b238531e,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,clerk ,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
91258482-9911-4314-b1f5-d892e968b165,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,senior manager ,6,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
331975ac-a261-46b1-9152-1469bc6acfe8,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,care giver,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
e64ec004-5a00-4255-b6f1-13638e3676e2,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,senior audit analyst,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
8c64334b-8360-47d7-aac9-e07896267768,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,sales,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
a9ea2506-f7e4-4251-aacc-9dc8b37fb097,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,consultant,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
449f18c2-f30e-4ed0-8a42-506bb69fbefd,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,branch manager ,6,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
b6ae5846-bb5e-46fa-aac4-94a1f734b46e,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,flight attendant,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
a4c500dc-6c81-4c05-85d2-51c7d498bf05,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,nan,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
f6f9abe2-5df1-47b1-8c17-882ec2bae9e8,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,development engineer,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
f0c1a0b3-1e72-4636-ab09-638bce348a03,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,lead sales associate,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
288b767d-1db3-4407-afbb-e97899d972de,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,scheduling,5,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
cd27c4a3-5114-4be5-a94d-f45beb0ab6b6,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,project manager,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
4856ff16-164d-492d-8146-5bdc5b57e381,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,surgery assistant,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
637028ca-d6e4-4cc4-b29a-96330618f50f,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,operator,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
d073f87d-6909-4fa4-bb63-74be7c92ee45,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,senior insurance sales rep,6,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
2e0c39b0-dcd4-448e-a32c-6e0a33d4f6d7,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,service tech,3,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
9a42e565-5da9-4f9e-8400-05cd9e4c8637,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,director of operations - women's basketb,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
dafe87b7-f4aa-464e-b279-1cd280aa50c2,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,owner,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
0dd3b23f-f1d7-4486-917a-3046d24a784f,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,manager,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
b8220b9c-b7ef-4941-b33a-20bbb94c6be9,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,senior software engineer,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
670793a7-5ace-4af5-8001-b7130f0132db,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,director of business affairs,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
0937f45d-4c80-49d3-9c91-ca61608fb7ec,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,human resources representative ii,1,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
727b5eae-c26c-4781-a5ce-8a2fb71838bd,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,director of sales,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
5f88188c-cdd4-477a-9a37-b922c6b5d6c2,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,driver ,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
14252c47-fefc-41af-aef1-d2a0571e2a1a,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,practice director,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
a08d4f24-c1f0-4991-b7b0-7b9708db5311,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,sterile processor,1,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
7d7ec366-9c21-4dd7-87ea-13b01d6283bc,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,truck driver,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
96c07aba-0a8b-41da-9b73-ccc18d3e0104,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,qma,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
2c08db13-cfc2-4f8c-954a-39d312b48a30,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,plumber,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
c2103613-2590-4369-af05-35a31dfecb04,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,rn,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
797934a3-39e9-49a9-9331-e1fec2b30130,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,truck driver,1,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
afb830d8-3260-4619-9d6a-c297c48288ad,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,hr director,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
8e0c4649-172f-404c-920d-82e48e1c7acc,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,receptionist ,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
35d9da97-326f-4185-ba64-2ff8af6f224d,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,nan,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
dde45d4e-ee99-493b-af2c-f8e46cf831c8,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,general manager,9,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
76cbb88f-a1de-4954-ad95-e58f09ba7f1b,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,owner,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
41fdefe6-3450-47d1-a37f-8dfead467e61,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,diver,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
fc4a524a-5401-4d3a-8a4f-dd5e3d4187cc,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,investigator,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
82799ce8-fbce-43d1-b33e-e54b07061399,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,lamination,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
2258fb87-736a-4b7b-a152-919b9a71c1a9,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,design drafter,1,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
1eeb4a08-338e-4930-b9e6-fef943ac4003,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,strategic planner,9,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
8dcb8a6f-f538-4861-b5fe-4e5ef7e99027,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,pharmacist,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
e237b469-7602-4059-ba55-895d4c18723a,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,senior network systems programmer,5,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
be6ab19e-203b-42d0-a989-a3a242ee11af,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,legal secretary,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
ddc8daa6-7507-4ffc-a1eb-9342c040fbe1,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,hr manager,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
2e6ff96b-f297-49bc-9417-886a0464bef0,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,supervisor (master of record),10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
b92c18e1-88de-42d7-bbd9-61e227fdb32b,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,owner,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
ee78fb02-7d81-49fd-8063-dd5c4ec5ea4f,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,vp finance,3,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
f3f66adb-f4e8-4baa-a5c9-aadf350980c0,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,sales manager,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
ce4623eb-9bec-42e1-92eb-e3a1e64961c0,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,account manager,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
0ff9acc1-b982-4a96-82fa-18be0340a82d,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,general manager,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
917c1cbe-6158-482f-a3b9-44e99a74b394,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,sales and service fire protection,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
2fdc0e68-0768-454e-b658-1ccf9b649305,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,msa,3,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
2fec89ac-1bd3-49ec-9d8b-af9d76aa91d9,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,barista,1,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
54647524-aeb5-48f9-87f0-5ae82b0450a6,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,autocad senior electrical designer,3,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
9efc735b-82cc-4ce1-8269-5a86c00d0ace,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,nan,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
c42f27bb-49ba-4cbd-b169-9b3a9179351e,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,paralegal,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
617a8442-3594-4ade-866b-ce2be6b6d0b1,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,support services assistant,4,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
7eed705d-dc84-47ec-b96b-bf8a9acf0bbb,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,team member,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
6b60d78d-bf4e-432e-8496-5b0cd13b0183,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,account executive,3,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
4b0c0517-49c3-4bc9-b939-060029dd4334,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,officer,9,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
5f2dcbe9-6dbd-4779-8b71-f3a8a49319de,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,administrative lead,10,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
b4ca3bcc-ad76-4503-b87a-1ec387dbc0ff,f0f4240a-5ca4-41ee-8f95-011c31c87ad3,solutions engineer,2,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
af766895-1b1c-43f2-9fb0-dc6a07486682,f1bc27ea-ffb9-4edf-b483-9ac5d728363e,university police,0,N/A,UNKNOWN,0.0,UNKNOWN,0.0,2025-05-25T19:44:22.541093,2025-05-25T19:44:22.541093
